@RELATION dados

@ATTRIBUTE A1	REAL
@ATTRIBUTE A2	REAL
@ATTRIBUTE A3	REAL
@ATTRIBUTE A4	REAL
@ATTRIBUTE A5	REAL
@ATTRIBUTE A6	REAL
@ATTRIBUTE A7	REAL
@ATTRIBUTE A8	REAL
@ATTRIBUTE A9	REAL
@ATTRIBUTE A10	REAL
@ATTRIBUTE A11	REAL
@ATTRIBUTE A12	REAL
@ATTRIBUTE A13	REAL
@ATTRIBUTE A14	REAL
@ATTRIBUTE A15	REAL
@ATTRIBUTE A16	REAL
@ATTRIBUTE A17	REAL
@ATTRIBUTE A18	REAL
@ATTRIBUTE A19	REAL
@ATTRIBUTE A20	REAL
@ATTRIBUTE A21	REAL
@ATTRIBUTE A22	REAL
@ATTRIBUTE A23	REAL
@ATTRIBUTE A24	REAL
@ATTRIBUTE A25	REAL
@ATTRIBUTE A26	REAL
@ATTRIBUTE A27	REAL
@ATTRIBUTE A28	REAL
@ATTRIBUTE A29	REAL
@ATTRIBUTE A30	REAL
@ATTRIBUTE A31	REAL
@ATTRIBUTE A32	REAL
@ATTRIBUTE A33	REAL
@ATTRIBUTE A34	REAL
@ATTRIBUTE A35	REAL
@ATTRIBUTE A36	REAL
@ATTRIBUTE A37	REAL
@ATTRIBUTE A38	REAL
@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.000000, 0.022222, 0.055556, 0.066667, 0.088889, 0.122222, 0.144444, 0.166667, 0.188889, 0.211111, 0.244444, 0.277778, 0.311111, 0.333333, 0.366667, 0.411111, 0.455556, 0.533333, 0.600000, 0.633333, 0.744444, 0.844444, 0.888889, 0.977778, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.988889, 0.000000, 0.022222, 0.044691, 0.065926, 0.087407, 0.109136, 0.130370, 0.151852, 0.174074, 0.197778, 0.220000, 0.243210, 0.268642, 0.292840, 0.318272, 0.346667, 0.374321, 0.410123, 0.441975, 0.503704, 0.565679, 0.611852, 0.646173, 0.682469, 0.712346, 0.738519, 0.767654, 0.794815, 0.815062, 0.838025, 0.857531, 0.877284, 0.892840, 0.908889, 0.925679, 0.939506, 0.953086, 0.967160, 10
0.032847, 0.091241, 0.142336, 0.193431, 0.229927, 0.273723, 0.317518, 0.357664, 0.401460, 0.445255, 0.489051, 0.532847, 0.587591, 0.649635, 0.711679, 0.766423, 0.821168, 0.872263, 0.923358, 0.974453, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.996350, 0.020592, 0.048697, 0.078560, 0.109755, 0.139352, 0.172705, 0.206351, 0.241355, 0.282807, 0.340961, 0.399595, 0.444936, 0.486733, 0.526347, 0.564441, 0.598727, 0.632959, 0.663967, 0.694416, 0.723214, 0.749747, 0.775108, 0.799457, 0.821088, 0.843066, 0.862459, 0.881533, 0.898077, 0.913608, 0.928286, 0.940860, 0.952049, 0.962598, 0.970616, 0.978555, 0.984416, 0.988731, 0.992994, 11
0.019512, 0.063415, 0.121951, 0.170732, 0.214634, 0.243902, 0.278049, 0.312195, 0.341463, 0.380488, 0.414634, 0.448780, 0.487805, 0.531707, 0.595122, 0.687805, 0.746341, 0.804878, 0.858537, 0.912195, 0.965854, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.995122, 0.018465, 0.038025, 0.068340, 0.095277, 0.124402, 0.149530, 0.181368, 0.213302, 0.243902, 0.276026, 0.308673, 0.341939, 0.377537, 0.416324, 0.465009, 0.526401, 0.575562, 0.617585, 0.656752, 0.692017, 0.723998, 0.753647, 0.780297, 0.805806, 0.830030, 0.852635, 0.872481, 0.891565, 0.908745, 0.924021, 0.938203, 0.950958, 0.960095, 0.969042, 0.976324, 0.982748, 0.987507, 0.991410, 11
0.017467, 0.082969, 0.139738, 0.187773, 0.231441, 0.279476, 0.327511, 0.366812, 0.401747, 0.436681, 0.493450, 0.541485, 0.585153, 0.628821, 0.676856, 0.737991, 0.768559, 0.825328, 0.886463, 0.943231, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.995633, 0.016514, 0.047024, 0.079098, 0.110067, 0.140158, 0.174329, 0.207090, 0.240880, 0.270819, 0.306401, 0.343357, 0.382067, 0.421197, 0.465628, 0.524323, 0.575046, 0.615320, 0.649644, 0.683244, 0.715318, 0.744646, 0.771534, 0.797315, 0.822219, 0.844416, 0.864629, 0.882477, 0.900021, 0.915162, 0.928625, 0.940829, 0.951584, 0.961805, 0.970729, 0.977594, 0.982819, 0.988082, 0.991972, 11
0.025714, 0.065714, 0.114286, 0.160000, 0.208571, 0.237143, 0.271429, 0.305714, 0.340000, 0.368571, 0.402857, 0.454286, 0.494286, 0.534286, 0.568571, 0.631429, 0.722857, 0.791429, 0.871429, 0.911429, 0.962857, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.997143, 0.018824, 0.044588, 0.069763, 0.095461, 0.122465, 0.151200, 0.180914, 0.209976, 0.242139, 0.272441, 0.302971, 0.337094, 0.371510, 0.412457, 0.453600, 0.509306, 0.568473, 0.612229, 0.654351, 0.689420, 0.722269, 0.753127, 0.782449, 0.808049, 0.830710, 0.853861, 0.874955, 0.894253, 0.910678, 0.925535, 0.939608, 0.952473, 0.963314, 0.971967, 0.979118, 0.985453, 0.989894, 0.993290, 11
0.013072, 0.052288, 0.117647, 0.169935, 0.215686, 0.254902, 0.294118, 0.326797, 0.366013, 0.405229, 0.444444, 0.477124, 0.522876, 0.575163, 0.614379, 0.699346, 0.771242, 0.836601, 0.895425, 0.947712, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.993464, 0.013072, 0.039130, 0.067239, 0.096800, 0.126191, 0.156521, 0.185399, 0.214191, 0.246486, 0.281687, 0.315349, 0.355590, 0.399932, 0.445384, 0.503652, 0.551839, 0.589602, 0.628305, 0.663847, 0.695288, 0.725362, 0.753129, 0.778333, 0.804648, 0.827545, 0.849588, 0.869666, 0.888035, 0.904182, 0.917169, 0.931437, 0.943740, 0.954676, 0.964501, 0.972617, 0.978854, 0.984237, 0.988252, 11
0.032374, 0.082734, 0.129496, 0.176259, 0.215827, 0.266187, 0.309353, 0.345324, 0.392086, 0.435252, 0.496403, 0.557554, 0.593525, 0.661871, 0.708633, 0.766187, 0.820144, 0.870504, 0.924460, 0.974820, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.020082, 0.045313, 0.070312, 0.100228, 0.128591, 0.157652, 0.189457, 0.225998, 0.261348, 0.302107, 0.358108, 0.412712, 0.457145, 0.500336, 0.538249, 0.574142, 0.608302, 0.640986, 0.671756, 0.701232, 0.728663, 0.754438, 0.778583, 0.802521, 0.824077, 0.844004, 0.863853, 0.882123, 0.898375, 0.913695, 0.927799, 0.940091, 0.951167, 0.962114, 0.971042, 0.978495, 0.985249, 0.990658, 11
0.036066, 0.085246, 0.137705, 0.183607, 0.222951, 0.265574, 0.301639, 0.340984, 0.377049, 0.403279, 0.439344, 0.478689, 0.524590, 0.583607, 0.626230, 0.704918, 0.780328, 0.842623, 0.898361, 0.940984, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.996721, 0.019844, 0.048310, 0.074432, 0.104703, 0.135060, 0.166235, 0.198248, 0.230970, 0.261801, 0.294630, 0.328213, 0.363150, 0.404429, 0.449191, 0.509239, 0.555636, 0.597968, 0.636668, 0.672120, 0.703660, 0.733631, 0.762526, 0.788197, 0.812642, 0.835818, 0.857447, 0.877377, 0.895071, 0.911346, 0.926547, 0.939984, 0.950949, 0.960989, 0.970212, 0.976576, 0.983392, 0.988788, 0.992249, 11
0.020747, 0.082988, 0.132780, 0.186722, 0.236515, 0.273859, 0.311203, 0.348548, 0.394191, 0.435685, 0.473029, 0.514523, 0.556017, 0.614108, 0.659751, 0.738589, 0.796680, 0.842324, 0.887967, 0.933610, 0.983402, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.995851, 0.016735, 0.047520, 0.076376, 0.106885, 0.136258, 0.169384, 0.203337, 0.235327, 0.268039, 0.301751, 0.341075, 0.388561, 0.434566, 0.493173, 0.539522, 0.578296, 0.615382, 0.649679, 0.683184, 0.712867, 0.741723, 0.769408, 0.794477, 0.818994, 0.840929, 0.861280, 0.880219, 0.897850, 0.913724, 0.927980, 0.940617, 0.951946, 0.961898, 0.970266, 0.977704, 0.983695, 0.988654, 0.992235, 11
0.025926, 0.085185, 0.137037, 0.192593, 0.233333, 0.270370, 0.311111, 0.348148, 0.392593, 0.440741, 0.481481, 0.518519, 0.562963, 0.603704, 0.666667, 0.725926, 0.785185, 0.844444, 0.896296, 0.944444, 0.992593, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.996296, 0.020302, 0.048230, 0.076955, 0.107407, 0.137970, 0.167325, 0.199918, 0.232263, 0.264307, 0.303594, 0.342305, 0.386228, 0.443429, 0.494376, 0.539287, 0.580713, 0.616955, 0.652016, 0.685460, 0.715638, 0.744472, 0.771385, 0.796214, 0.819616, 0.841728, 0.862222, 0.880796, 0.898957, 0.914458, 0.928422, 0.941125, 0.952483, 0.961893, 0.971139, 0.978409, 0.984005, 0.989355, 0.992840, 11
0.026549, 0.084071, 0.137168, 0.181416, 0.212389, 0.252212, 0.287611, 0.323009, 0.358407, 0.407080, 0.455752, 0.495575, 0.539823, 0.601770, 0.690265, 0.747788, 0.809735, 0.862832, 0.911504, 0.964602, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.995575, 0.016877, 0.045344, 0.073498, 0.100243, 0.128162, 0.160780, 0.193437, 0.224567, 0.256128, 0.292466, 0.333855, 0.392043, 0.448704, 0.493617, 0.537630, 0.577101, 0.614848, 0.646605, 0.678714, 0.710275, 0.739056, 0.765839, 0.791174, 0.814903, 0.837301, 0.857624, 0.876263, 0.894745, 0.910839, 0.925875, 0.938406, 0.950114, 0.960882, 0.969888, 0.977054, 0.982497, 0.987900, 0.991894, 11
0.017391, 0.078261, 0.121739, 0.173913, 0.213043, 0.256522, 0.291304, 0.326087, 0.365217, 0.400000, 0.452174, 0.486957, 0.517391, 0.569565, 0.626087, 0.686957, 0.773913, 0.834783, 0.895652, 0.947826, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.995652, 0.016030, 0.044348, 0.073724, 0.102533, 0.132363, 0.165180, 0.196257, 0.226541, 0.257316, 0.289603, 0.324688, 0.359509, 0.394783, 0.436824, 0.489716, 0.544083, 0.591267, 0.631115, 0.667108, 0.700605, 0.732136, 0.760378, 0.786465, 0.810964, 0.835198, 0.856635, 0.875539, 0.894745, 0.911153, 0.925747, 0.938185, 0.949905, 0.960567, 0.969603, 0.976824, 0.982495, 0.987940, 0.992023, 11
0.019802, 0.064356, 0.128713, 0.183168, 0.222772, 0.267327, 0.301980, 0.341584, 0.386139, 0.425743, 0.475248, 0.514851, 0.549505, 0.618812, 0.683168, 0.742574, 0.801980, 0.856436, 0.905941, 0.955446, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.995050, 0.018871, 0.042594, 0.073963, 0.106705, 0.137585, 0.169493, 0.203313, 0.237477, 0.271934, 0.313352, 0.361582, 0.415498, 0.468189, 0.511567, 0.553524, 0.589403, 0.625233, 0.658612, 0.688707, 0.719341, 0.746054, 0.773503, 0.797128, 0.820704, 0.841878, 0.862906, 0.879767, 0.898245, 0.911969, 0.927360, 0.939565, 0.950887, 0.960494, 0.969954, 0.976914, 0.983090, 0.987697, 0.991569, 11
0.020833, 0.070833, 0.120833, 0.166667, 0.212500, 0.245833, 0.283333, 0.325000, 0.366667, 0.400000, 0.441667, 0.475000, 0.533333, 0.575000, 0.654167, 0.725000, 0.795833, 0.845833, 0.904167, 0.962500, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.995833, 0.016701, 0.044340, 0.072257, 0.102257, 0.130347, 0.161944, 0.192951, 0.224618, 0.257222, 0.289132, 0.323264, 0.361424, 0.403750, 0.449826, 0.509028, 0.561667, 0.603750, 0.641389, 0.676910, 0.707951, 0.739236, 0.767431, 0.794028, 0.819097, 0.841979, 0.862813, 0.881910, 0.899931, 0.916389, 0.930868, 0.943542, 0.954479, 0.963819, 0.971806, 0.978785, 0.984826, 0.989479, 0.992882, 11
0.020202, 0.075758, 0.131313, 0.166667, 0.207071, 0.237374, 0.272727, 0.303030, 0.333333, 0.368687, 0.414141, 0.454545, 0.489899, 0.545455, 0.616162, 0.702020, 0.767677, 0.823232, 0.883838, 0.939394, 0.984848, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.994949, 0.018468, 0.039588, 0.071217, 0.095858, 0.124630, 0.150750, 0.178604, 0.207530, 0.236660, 0.268850, 0.300837, 0.338843, 0.376951, 0.425977, 0.495103, 0.544179, 0.587185, 0.624987, 0.661310, 0.693807, 0.725436, 0.755076, 0.781808, 0.806805, 0.830476, 0.852872, 0.872513, 0.890981, 0.907969, 0.923171, 0.937302, 0.948679, 0.959392, 0.967656, 0.975615, 0.981992, 0.987348, 0.990970, 11
0.024272, 0.067961, 0.121359, 0.169903, 0.218447, 0.257282, 0.300971, 0.330097, 0.373786, 0.407767, 0.456311, 0.485437, 0.514563, 0.558252, 0.640777, 0.737864, 0.796117, 0.849515, 0.912621, 0.966019, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.995146, 0.018286, 0.042087, 0.069234, 0.098548, 0.127769, 0.159157, 0.190593, 0.219531, 0.251296, 0.281836, 0.317042, 0.351871, 0.388774, 0.450419, 0.510369, 0.558347, 0.597182, 0.635451, 0.671552, 0.703789, 0.735225, 0.764492, 0.789613, 0.815440, 0.838109, 0.859742, 0.880385, 0.898718, 0.914978, 0.930531, 0.943774, 0.954520, 0.963946, 0.972052, 0.978792, 0.984871, 0.989019, 0.992318, 11
0.022727, 0.079545, 0.130682, 0.176136, 0.221591, 0.278409, 0.318182, 0.363636, 0.409091, 0.448864, 0.488636, 0.534091, 0.596591, 0.642045, 0.698864, 0.755682, 0.806818, 0.852273, 0.909091, 0.954545, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.994318, 0.017175, 0.045003, 0.075607, 0.106599, 0.138301, 0.174974, 0.210937, 0.251356, 0.290870, 0.342459, 0.399858, 0.445764, 0.491025, 0.529184, 0.565083, 0.599109, 0.633264, 0.664385, 0.694602, 0.723076, 0.750387, 0.775181, 0.799651, 0.822572, 0.843233, 0.862022, 0.880036, 0.896371, 0.912577, 0.926976, 0.939050, 0.949638, 0.959194, 0.969202, 0.976433, 0.982309, 0.986958, 0.990444, 11
0.025478, 0.076433, 0.121019, 0.171975, 0.222930, 0.261146, 0.299363, 0.337580, 0.375796, 0.426752, 0.471338, 0.522293, 0.566879, 0.643312, 0.707006, 0.764331, 0.815287, 0.866242, 0.917197, 0.968153, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.993631, 0.012901, 0.040407, 0.071889, 0.104832, 0.138099, 0.169905, 0.203822, 0.237494, 0.273683, 0.312386, 0.350602, 0.404398, 0.456814, 0.503063, 0.541036, 0.580308, 0.613656, 0.647653, 0.678973, 0.710293, 0.736744, 0.763195, 0.789565, 0.812609, 0.835003, 0.855288, 0.872733, 0.889935, 0.906406, 0.921254, 0.934480, 0.946164, 0.956793, 0.965962, 0.973995, 0.980648, 0.985841, 0.989736, 11
0.012422, 0.062112, 0.124224, 0.167702, 0.211180, 0.254658, 0.285714, 0.329193, 0.366460, 0.403727, 0.447205, 0.484472, 0.534161, 0.590062, 0.633540, 0.708075, 0.770186, 0.826087, 0.888199, 0.937888, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.993789, 0.012422, 0.037499, 0.068130, 0.097218, 0.123683, 0.156938, 0.187570, 0.217584, 0.247367, 0.279619, 0.314494, 0.354462, 0.396204, 0.454303, 0.508237, 0.554685, 0.594499, 0.630686, 0.663709, 0.697813, 0.726438, 0.755681, 0.781374, 0.805139, 0.827746, 0.849196, 0.869411, 0.888083, 0.904286, 0.919640, 0.933529, 0.945411, 0.955750, 0.965009, 0.972879, 0.979515, 0.984839, 0.989082, 11
0.025907, 0.077720, 0.139896, 0.181347, 0.222798, 0.269430, 0.300518, 0.352332, 0.398964, 0.435233, 0.481865, 0.533679, 0.595855, 0.658031, 0.715026, 0.761658, 0.818653, 0.870466, 0.922280, 0.974093, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.994819, 0.020242, 0.043491, 0.075707, 0.108889, 0.140192, 0.175897, 0.209026, 0.246074, 0.291337, 0.334183, 0.397970, 0.443717, 0.486510, 0.528766, 0.563183, 0.600177, 0.633252, 0.666166, 0.696072, 0.723348, 0.751430, 0.775967, 0.801310, 0.823539, 0.844425, 0.864829, 0.881849, 0.899353, 0.914494, 0.928240, 0.941448, 0.951650, 0.962657, 0.970603, 0.977637, 0.984080, 0.987946, 0.992080, 11
0.023121, 0.057803, 0.115607, 0.161850, 0.219653, 0.260116, 0.294798, 0.335260, 0.375723, 0.410405, 0.462428, 0.497110, 0.537572, 0.595376, 0.630058, 0.699422, 0.757225, 0.815029, 0.867052, 0.919075, 0.976879, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.016639, 0.041298, 0.065689, 0.096629, 0.126566, 0.155435, 0.184771, 0.216178, 0.247519, 0.279461, 0.315079, 0.348826, 0.389121, 0.439039, 0.496442, 0.548899, 0.589796, 0.629022, 0.666043, 0.697852, 0.730262, 0.759397, 0.785192, 0.810852, 0.834375, 0.855825, 0.876407, 0.893849, 0.909954, 0.925925, 0.939089, 0.950917, 0.960874, 0.969027, 0.976110, 0.982191, 0.986735, 0.990210, 11
0.015504, 0.038760, 0.062016, 0.093023, 0.124031, 0.147287, 0.178295, 0.193798, 0.224806, 0.248062, 0.279070, 0.310078, 0.333333, 0.372093, 0.387597, 0.426357, 0.441860, 0.496124, 0.573643, 0.666667, 0.720930, 0.868217, 0.945736, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.015504, 0.031128, 0.054925, 0.075837, 0.100955, 0.119103, 0.143501, 0.163932, 0.187369, 0.210084, 0.232678, 0.258278, 0.280993, 0.307554, 0.330990, 0.362358, 0.391683, 0.427258, 0.465597, 0.511868, 0.568475, 0.625083, 0.668830, 0.707409, 0.740701, 0.769425, 0.798630, 0.824470, 0.847665, 0.867736, 0.889730, 0.907277, 0.923502, 0.937203, 0.949582, 0.960159, 0.969653, 0.977105, 12
0.023121, 0.046243, 0.069364, 0.098266, 0.127168, 0.156069, 0.190751, 0.219653, 0.242775, 0.265896, 0.294798, 0.323699, 0.364162, 0.398844, 0.456647, 0.508671, 0.606936, 0.658960, 0.716763, 0.791908, 0.872832, 0.959538, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.994220, 0.015370, 0.035551, 0.059875, 0.081927, 0.105115, 0.128638, 0.152294, 0.175482, 0.200140, 0.222794, 0.249524, 0.274650, 0.304320, 0.334124, 0.366133, 0.400080, 0.441378, 0.482943, 0.530656, 0.585720, 0.643456, 0.687026, 0.727455, 0.762137, 0.792275, 0.821210, 0.844866, 0.867520, 0.887701, 0.905276, 0.922182, 0.936483, 0.950383, 0.960740, 0.971031, 0.977848, 0.983795, 0.988540, 12
0.017241, 0.034483, 0.068966, 0.086207, 0.103448, 0.129310, 0.155172, 0.181034, 0.198276, 0.224138, 0.250000, 0.275862, 0.301724, 0.327586, 0.362069, 0.396552, 0.431034, 0.456897, 0.508621, 0.534483, 0.586207, 0.629310, 0.681034, 0.870690, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.991379, 0.009215, 0.031064, 0.052467, 0.073722, 0.093639, 0.114596, 0.138228, 0.159185, 0.177616, 0.201694, 0.224881, 0.247027, 0.272146, 0.295779, 0.321344, 0.346908, 0.372771, 0.399970, 0.433264, 0.462842, 0.495541, 0.536712, 0.578329, 0.633472, 0.703775, 0.748514, 0.780767, 0.817925, 0.847057, 0.870244, 0.892687, 0.910969, 0.926873, 0.943222, 0.955410, 0.965815, 0.976367, 0.982759, 12
0.015504, 0.046512, 0.062016, 0.093023, 0.108527, 0.131783, 0.155039, 0.178295, 0.201550, 0.217054, 0.248062, 0.263566, 0.294574, 0.325581, 0.348837, 0.379845, 0.418605, 0.449612, 0.480620, 0.519380, 0.550388, 0.581395, 0.612403, 0.674419, 0.759690, 0.806202, 0.891473, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.992248, 0.015504, 0.033772, 0.054564, 0.073193, 0.092422, 0.113094, 0.133646, 0.152395, 0.177273, 0.197945, 0.220299, 0.242413, 0.263806, 0.286401, 0.310318, 0.334956, 0.361036, 0.386034, 0.411394, 0.439156, 0.466679, 0.496965, 0.530377, 0.566432, 0.605012, 0.649841, 0.704164, 0.787813, 0.834565, 0.866294, 0.893095, 0.915810, 0.931675, 0.948260, 0.960639, 0.970735, 0.978547, 0.983715, 12
0.014493, 0.043478, 0.065217, 0.094203, 0.123188, 0.152174, 0.173913, 0.202899, 0.217391, 0.246377, 0.275362, 0.297101, 0.318841, 0.340580, 0.369565, 0.398551, 0.427536, 0.456522, 0.492754, 0.528986, 0.572464, 0.615942, 0.644928, 0.702899, 0.789855, 0.869565, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.992754, 0.014493, 0.032031, 0.053455, 0.073619, 0.093153, 0.117202, 0.138416, 0.160891, 0.180634, 0.203739, 0.227473, 0.250158, 0.273157, 0.296786, 0.320311, 0.345936, 0.371876, 0.396555, 0.424701, 0.452111, 0.484562, 0.519009, 0.553455, 0.593153, 0.631065, 0.689351, 0.763390, 0.811489, 0.846671, 0.878282, 0.903697, 0.923966, 0.942974, 0.956627, 0.968704, 0.975950, 0.983092, 0.986978, 12
0.015152, 0.045455, 0.060606, 0.090909, 0.106061, 0.136364, 0.159091, 0.181818, 0.212121, 0.242424, 0.265152, 0.303030, 0.333333, 0.363636, 0.401515, 0.431818, 0.462121, 0.492424, 0.545455, 0.575758, 0.674242, 0.772727, 0.931818, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.992424, 0.015152, 0.034550, 0.055556, 0.077709, 0.096878, 0.118457, 0.140381, 0.165519, 0.185147, 0.211203, 0.231405, 0.257461, 0.280418, 0.307277, 0.332989, 0.358701, 0.388430, 0.417470, 0.453512, 0.490702, 0.535698, 0.597911, 0.655647, 0.701102, 0.739669, 0.772498, 0.803834, 0.830923, 0.857208, 0.877984, 0.900482, 0.918159, 0.932736, 0.946855, 0.957759, 0.968090, 0.975551, 0.982668, 12
